Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Philippines,Western Pacific Region of WHO,South-East Asia,2021,49,12/6/21,12/12/21,19,19,0,0,1,0,0,1,0,0,0,0,1,17,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2021,50,12/13/21,12/19/21,23,23,0,0,2,0,0,2,0,3,2,5,7,16,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2021,51,12/20/21,12/26/21,20,20,0,0,1,0,0,1,0,0,1,1,2,18,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2021,52,12/27/21,1/2/22,34,34,0,0,0,0,6,6,0,0,0,0,6,28,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2022,1,1/3/22,1/9/22,37,37,0,0,0,0,2,2,0,0,0,0,2,35,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2022,2,1/10/22,1/16/22,40,40,0,0,0,0,0,0,0,0,0,0,0,40,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2022,3,1/17/22,1/23/22,10,10,0,0,0,0,1,1,0,0,0,0,1,9,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Poland,European Region of WHO,Eastern Europe,2020,1,12/30/19,1/5/20, ,116,0,3,2, ,14,19,0,0,1,1,20, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,2,1/6/20,1/12/20, ,54,0,2,0, ,11,13,0,0,0,0,13, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,3,1/13/20,1/19/20, ,335,0,0,0, ,22,22,0,0,1,1,23, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,4,1/20/20,1/26/20, ,238,0,24,1, ,71,96,0,0,1,1,97, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,5,1/27/20,2/2/20, ,240,0,21,5, ,78,104,0,0,6,6,110, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,6,2/3/20,2/9/20, ,276,0,8,7, ,106,121,0,0,7,7,128, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,7,2/10/20,2/16/20, ,345,0,11,23, ,156,190,0,0,5,5,195, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,8,2/17/20,2/23/20, ,255,0,9,11, ,97,117,0,0,2,2,119, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,9,2/24/20,3/1/20, ,373,0,21,5, ,151,177,0,0,6,6,183, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,10,3/2/20,3/8/20, ,433,0,21,10, ,152,183,0,0,6,6,189, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,11,3/9/20,3/15/20, ,416,0,22,8, ,76,106,0,0,16,16,122, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,12,3/16/20,3/22/20, ,327,0,1,0, ,61,62,0,0,8,8,70, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,13,3/23/20,3/29/20, , , , , , , , , , , , , , ,No Report
Poland,European Region of WHO,Eastern Europe,2020,14,3/30/20,4/5/20, ,282,0,0,0, ,7,7,0,0,4,4,11, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,15,4/6/20,4/12/20, ,261,0,0,0, ,2,2,0,0,0,0,2, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,16,4/13/20,4/19/20, ,238,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,17,4/20/20,4/26/20, ,61,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,18,4/27/20,5/3/20, ,36,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,19,5/4/20,5/10/20, ,33,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,20,5/11/20,5/17/20, , , , , , , , , , , , , , ,No Report
Poland,European Region of WHO,Eastern Europe,2020,21,5/18/20,5/24/20, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,22,5/25/20,5/31/20, ,13,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,23,6/1/20,6/7/20, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,24,6/8/20,6/14/20, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,25,6/15/20,6/21/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,26,6/22/20,6/28/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,27,6/29/20,7/5/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,28,7/6/20,7/12/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,29,7/13/20,7/19/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,30,7/20/20,7/26/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,31,7/27/20,8/2/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,32,8/3/20,8/9/20, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,33,8/10/20,8/16/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,34,8/17/20,8/23/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,35,8/24/20,8/30/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,36,8/31/20,9/6/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,37,9/7/20,9/13/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,38,9/14/20,9/20/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,39,9/21/20,9/27/20, ,8,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,40,9/28/20,10/4/20, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,41,10/5/20,10/11/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,42,10/12/20,10/18/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,43,10/19/20,10/25/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,44,10/26/20,11/1/20, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,45,11/2/20,11/8/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,46,11/9/20,11/15/20, ,15,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,47,11/16/20,11/22/20, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,48,11/23/20,11/29/20, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,49,11/30/20,12/6/20, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,50,12/7/20,12/13/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,51,12/14/20,12/20/20, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,52,12/21/20,12/27/20, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2020,53,12/28/20,1/3/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,1,1/4/21,1/10/21, ,49,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,2,1/11/21,1/17/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,3,1/18/21,1/24/21, ,34,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,4,1/25/21,1/31/21, ,177,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,5,2/1/21,2/7/21, ,253,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,6,2/8/21,2/14/21, ,31,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,7,2/15/21,2/21/21, ,82,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,8,2/22/21,2/28/21, ,127,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,9,3/1/21,3/7/21, ,74,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,10,3/8/21,3/14/21, ,89,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,11,3/15/21,3/21/21, ,87,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,12,3/22/21,3/28/21, ,120,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,13,3/29/21,4/4/21, ,134,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,14,4/5/21,4/11/21, ,63,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,15,4/12/21,4/18/21, ,99,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,16,4/19/21,4/25/21, ,170,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,17,4/26/21,5/2/21, ,156,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,18,5/3/21,5/9/21, ,92,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,19,5/10/21,5/16/21, ,13,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,20,5/17/21,5/23/21, ,15,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,21,5/24/21,5/30/21, ,9,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,22,5/31/21,6/6/21, ,9,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,23,6/7/21,6/13/21, ,17,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,24,6/14/21,6/20/21, ,19,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,25,6/21/21,6/27/21, ,12,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,26,6/28/21,7/4/21, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,27,7/5/21,7/11/21, ,15,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,28,7/12/21,7/18/21, ,7,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,29,7/19/21,7/25/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,30,7/26/21,8/1/21, ,12,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,31,8/2/21,8/8/21, ,13,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,32,8/9/21,8/15/21, ,12,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,33,8/16/21,8/22/21, ,5,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,34,8/23/21,8/29/21, ,13,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,35,8/30/21,9/5/21, ,0,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,36,9/6/21,9/12/21, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,37,9/13/21,9/19/21, ,7,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,38,9/20/21,9/26/21, ,11,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,39,9/27/21,10/3/21, ,3,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,40,10/4/21,10/10/21, ,32,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,41,10/11/21,10/17/21, ,51,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,42,10/18/21,10/24/21, ,42,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,43,10/25/21,10/31/21, ,28,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,44,11/1/21,11/7/21, , , , , , , , , , , , , , ,No Report
Poland,European Region of WHO,Eastern Europe,2021,45,11/8/21,11/14/21, ,46,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,46,11/15/21,11/21/21, ,56,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,47,11/22/21,11/28/21, ,19,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,48,11/29/21,12/5/21, ,6,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,49,12/6/21,12/12/21, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,50,12/13/21,12/19/21, ,20,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,51,12/20/21,12/26/21, ,17,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2021,52,12/27/21,1/2/22, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2022,1,1/3/22,1/9/22, ,54,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2022,2,1/10/22,1/16/22, ,17,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Poland,European Region of WHO,Eastern Europe,2022,3,1/17/22,1/23/22, ,20,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Poland,European Region of WHO,Eastern Europe,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Poland,European Region of WHO,Eastern Europe,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,1,12/30/19,1/5/20, ,1181,0,36,6, ,56,98,0,23,152,175,273, ,No Report
Portugal,European Region of WHO,South West Europe,2020,2,1/6/20,1/12/20, ,1245,0,35,6, ,105,146,0,10,134,144,290, ,No Report
Portugal,European Region of WHO,South West Europe,2020,3,1/13/20,1/19/20, ,1442,0,79,14, ,192,285,0,6,97,103,388, ,No Report
Portugal,European Region of WHO,South West Europe,2020,4,1/20/20,1/26/20, ,1569,0,98,22, ,246,366,0,4,89,93,459, ,No Report
Portugal,European Region of WHO,South West Europe,2020,5,1/27/20,2/2/20, ,1302,0,114,23, ,226,363,0,3,50,53,416, ,No Report
Portugal,European Region of WHO,South West Europe,2020,6,2/3/20,2/9/20, ,1572,0,130,32, ,245,407,0,3,49,52,459, ,No Report
Portugal,European Region of WHO,South West Europe,2020,7,2/10/20,2/16/20, ,1402,0,78,29, ,231,338,0,2,28,30,368, ,No Report
Portugal,European Region of WHO,South West Europe,2020,8,2/17/20,2/23/20, ,887,0,50,11, ,144,205,0,1,15,16,221, ,No Report
Portugal,European Region of WHO,South West Europe,2020,9,2/24/20,3/1/20, ,1065,0,56,29, ,149,234,0,0,23,23,257, ,No Report
Portugal,European Region of WHO,South West Europe,2020,10,3/2/20,3/8/20, ,829,0,36,27, ,87,150,0,0,4,4,154, ,No Report
Portugal,European Region of WHO,South West Europe,2020,11,3/9/20,3/15/20, ,783,0,9,15, ,54,78,0,0,3,3,81, ,No Report
Portugal,European Region of WHO,South West Europe,2020,12,3/16/20,3/22/20, ,606,0,2,3, ,17,22,0,0,1,1,23, ,No Report
Portugal,European Region of WHO,South West Europe,2020,13,3/23/20,3/29/20, ,534,0,0,0, ,4,4,0,0,0,0,4, ,No Report
Portugal,European Region of WHO,South West Europe,2020,14,3/30/20,4/5/20, ,524,0,0,0, ,1,1,0,0,1,1,2, ,No Report
Portugal,European Region of WHO,South West Europe,2020,15,4/6/20,4/12/20, ,432,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,16,4/13/20,4/19/20, ,300,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,17,4/20/20,4/26/20, ,232,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,18,4/27/20,5/3/20, ,149,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,19,5/4/20,5/10/20, ,142,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,20,5/11/20,5/17/20, ,62,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,21,5/18/20,5/24/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,22,5/25/20,5/31/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,23,6/1/20,6/7/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,24,6/8/20,6/14/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,25,6/15/20,6/21/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,26,6/22/20,6/28/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,27,6/29/20,7/5/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,28,7/6/20,7/12/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,29,7/13/20,7/19/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,30,7/20/20,7/26/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,31,7/27/20,8/2/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,32,8/3/20,8/9/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,33,8/10/20,8/16/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,34,8/17/20,8/23/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,35,8/24/20,8/30/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,36,8/31/20,9/6/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,37,9/7/20,9/13/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,38,9/14/20,9/20/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,39,9/21/20,9/27/20, , , , , , , , , , , , , , ,No Report
Portugal,European Region of WHO,South West Europe,2020,40,9/28/20,10/4/20, ,31,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,41,10/5/20,10/11/20, ,179,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,42,10/12/20,10/18/20, ,264,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Portugal,European Region of WHO,South West Europe,2020,43,10/19/20,10/25/20, ,290,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Portugal,European Region of WHO,South West Europe,2020,44,10/26/20,11/1/20, ,367,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,45,11/2/20,11/8/20, ,450,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,46,11/9/20,11/15/20, ,459,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,47,11/16/20,11/22/20, ,477,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Portugal,European Region of WHO,South West Europe,2020,48,11/23/20,11/29/20, ,397,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,49,11/30/20,12/6/20, ,372,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,50,12/7/20,12/13/20, ,403,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,51,12/14/20,12/20/20, ,390,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2020,52,12/21/20,12/27/20, ,937,0,0,0, ,3,3,0,0,2,2,5, ,No Report
Portugal,European Region of WHO,South West Europe,2020,53,12/28/20,1/3/21, ,1078,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,1,1/4/21,1/10/21, ,1318,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,2,1/11/21,1/17/21, ,1357,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,3,1/18/21,1/24/21, ,1364,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,4,1/25/21,1/31/21, ,1419,0,1,0, ,0,1,0,0,0,0,1, ,No Report
Portugal,European Region of WHO,South West Europe,2021,5,2/1/21,2/7/21, ,2777,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,6,2/8/21,2/14/21, ,2753,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,7,2/15/21,2/21/21, ,1885,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,8,2/22/21,2/28/21, ,2190,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,9,3/1/21,3/7/21, ,1739,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,10,3/8/21,3/14/21, ,1669,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,11,3/15/21,3/21/21, ,1994,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,12,3/22/21,3/28/21, ,1829,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,13,3/29/21,4/4/21, ,2040,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,14,4/5/21,4/11/21, ,2942,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,15,4/12/21,4/18/21, ,4285,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,16,4/19/21,4/25/21, ,2798,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Portugal,European Region of WHO,South West Europe,2021,17,4/26/21,5/2/21, ,859,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,18,5/3/21,5/9/21, ,986,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,19,5/10/21,5/16/21, ,999,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,20,5/17/21,5/23/21, ,1246,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,21,5/24/21,5/30/21, ,1691,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,22,5/31/21,6/6/21, ,1755,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,23,6/7/21,6/13/21, ,1762,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Portugal,European Region of WHO,South West Europe,2021,24,6/14/21,6/20/21, ,1697,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,25,6/21/21,6/27/21, ,1644,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,26,6/28/21,7/4/21, ,1422,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,27,7/5/21,7/11/21, ,1606,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,28,7/12/21,7/18/21, ,1679,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,29,7/19/21,7/25/21, ,1188,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,30,7/26/21,8/1/21, ,1309,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,31,8/2/21,8/8/21, ,641,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Portugal,European Region of WHO,South West Europe,2021,32,8/9/21,8/15/21, ,591,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Portugal,European Region of WHO,South West Europe,2021,33,8/16/21,8/22/21, ,543,0,0,0, ,0,0,0,0,0,0,0, ,No Report
