Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Kyrgyzstan,European Region of WHO,Central Asia,2021,40,2021-10-04,2021-10-10, ,20,0,0,5, ,0,5,0,0,0,0,5, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,41,2021-10-11,2021-10-17, ,26,0,0,7, ,0,7,0,0,0,0,7, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,42,2021-10-18,2021-10-24, ,24,0,0,10, ,0,10,0,0,0,0,10, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,43,2021-10-25,2021-10-31, ,36,0,0,15, ,0,15,0,0,0,0,15, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,44,2021-11-01,2021-11-07, ,44,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,45,2021-11-08,2021-11-14, ,6,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,46,2021-11-15,2021-11-21, ,21,0,0,8, ,0,8,0,0,0,0,8, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,47,2021-11-22,2021-11-28, ,15,0,0,3, ,0,3,0,0,0,0,3, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,48,2021-11-29,2021-12-05, ,10,0,0,2, ,0,2,0,0,0,0,2, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,49,2021-12-06,2021-12-12, ,14,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,50,2021-12-13,2021-12-19, ,11,0,0,1, ,0,1,0,0,0,0,1, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,51,2021-12-20,2021-12-26, ,1,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2021,52,2021-12-27,2022-01-02, ,3,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2022,1,2022-01-03,2022-01-09, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2022,2,2022-01-10,2022-01-16, ,28,0,0,0, ,0,0,0,0,1,1,1, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2022,3,2022-01-17,2022-01-23, ,29,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2022,4,2022-01-24,2022-01-30, , , , , , , , , , , , , , ,No Report
Kyrgyzstan,European Region of WHO,Central Asia,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,1,2019-12-30,2020-01-05,56,56, ,0,6,0,0,6,0,0,0,0,6,50,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,2,2020-01-06,2020-01-12,14,14, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,3,2020-01-13,2020-01-19,17,17, ,0,0,0,0,0,0,0,0,0,0,17,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,4,2020-01-20,2020-01-26,16,16, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,5,2020-01-27,2020-02-02,34,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,6,2020-02-03,2020-02-09,20,20, ,0,0,0,0,0,0,0,0,0,0,20,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,7,2020-02-10,2020-02-16,14,14, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,8,2020-02-17,2020-02-23,11,11, ,0,0,0,0,0,0,0,0,0,0,11,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,9,2020-02-24,2020-03-01,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,10,2020-03-02,2020-03-08,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,11,2020-03-09,2020-03-15,10,10, ,0,0,0,0,0,0,0,0,0,0,10,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,12,2020-03-16,2020-03-22,12,12, ,0,0,0,0,0,0,0,0,0,0,12,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,13,2020-03-23,2020-03-29,11,11, ,0,0,0,0,0,0,0,0,0,0,11,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,14,2020-03-30,2020-04-05,13,13, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,15,2020-04-06,2020-04-12,7,7, ,0,0,0,0,0,0,0,0,0,0,7,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,16,2020-04-13,2020-04-19,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,17,2020-04-20,2020-04-26,9,9, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,18,2020-04-27,2020-05-03,6,6, ,0,0,0,0,0,0,0,0,0,0,6,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,19,2020-05-04,2020-05-10,13,13, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,20,2020-05-11,2020-05-17,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,21,2020-05-18,2020-05-24,14,14, ,0,0,0,0,0,0,0,0,0,0,14,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,22,2020-05-25,2020-05-31,24,24, ,0,0,0,0,0,0,0,0,0,0,24,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,23,2020-06-01,2020-06-07,34,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,24,2020-06-08,2020-06-14,45,45, ,0,0,0,0,0,0,0,0,0,0,45,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,25,2020-06-15,2020-06-21,50,50, ,0,0,0,0,0,0,0,0,0,0,50,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,26,2020-06-22,2020-06-28,33,33, ,0,0,0,0,0,0,0,0,0,0,33,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,27,2020-06-29,2020-07-05,46,46, ,0,0,0,0,0,0,0,0,0,0,46,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,28,2020-07-06,2020-07-12,39,39, ,0,0,0,0,0,0,0,0,0,0,39,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,29,2020-07-13,2020-07-19,39,39, ,0,0,0,0,0,0,0,0,0,0,39,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,30,2020-07-20,2020-07-26,47,47, ,0,0,0,0,0,0,0,0,0,0,47,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,31,2020-07-27,2020-08-02,44,44, ,0,0,0,0,0,0,0,0,0,0,44,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,32,2020-08-03,2020-08-09,36,36, ,1,0,0,0,1,0,0,0,0,1,35,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,33,2020-08-10,2020-08-16,36,36, ,0,0,0,0,0,0,0,0,0,0,36,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,34,2020-08-17,2020-08-23,26,26, ,0,0,0,0,0,0,0,0,0,0,26,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,35,2020-08-24,2020-08-30,30,30, ,0,0,0,0,0,0,0,0,0,0,30,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,36,2020-08-31,2020-09-06,44,44, ,0,1,0,0,1,0,0,0,0,1,43,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,37,2020-09-07,2020-09-13,68,68, ,0,0,0,0,0,0,0,0,0,0,68,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,38,2020-09-14,2020-09-20,72,72, ,0,14,0,0,14,0,0,0,0,14,58,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,39,2020-09-21,2020-09-27,81,81, ,0,1,0,0,1,0,0,0,0,1,80,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,40,2020-09-28,2020-10-04,85,85, ,0,1,0,0,1,0,0,0,0,1,84,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,41,2020-10-05,2020-10-11,119,119, ,0,5,0,0,5,0,0,0,0,5,114,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,42,2020-10-12,2020-10-18,103,102, ,0,2,0,0,2,0,0,0,0,2,100,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,43,2020-10-19,2020-10-25,109,109, ,0,2,0,0,2,0,0,0,0,2,107,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,44,2020-10-26,2020-11-01,107,107, ,0,4,0,0,4,0,0,0,0,4,103,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,45,2020-11-02,2020-11-08,147,146, ,0,8,0,0,8,0,0,0,0,8,138,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,46,2020-11-09,2020-11-15,117,113, ,0,6,0,0,6,0,0,0,0,6,107,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,47,2020-11-16,2020-11-22,123,123, ,0,12,0,0,12,0,0,0,0,12,111,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,48,2020-11-23,2020-11-29,92,92, ,0,12,0,0,12,0,0,0,0,12,80,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,49,2020-11-30,2020-12-06,83,83, ,0,12,0,0,12,0,0,0,0,12,71,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,50,2020-12-07,2020-12-13,111,111, ,0,11,0,0,11,0,0,0,0,11,100,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,51,2020-12-14,2020-12-20,113,113, ,0,25,0,0,25,0,0,0,0,25,88,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,52,2020-12-21,2020-12-27,75,75, ,0,0,0,0,0,0,0,0,0,0,75,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2020,53,2020-12-28,2021-01-03,56,56, ,0,6,0,0,6,0,0,0,0,6,50,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,1,2021-01-04,2021-01-10,46,46, ,0,0,0,0,0,0,0,0,0,0,46,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,2,2021-01-11,2021-01-17,80,80, ,0,8,0,0,8,0,0,0,0,8,71,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,3,2021-01-18,2021-01-24,65,65, ,0,1,0,0,1,0,0,0,0,1,64,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,4,2021-01-25,2021-01-31,75,75, ,0,9,0,0,9,0,0,0,0,9,66,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,5,2021-02-01,2021-02-07,99,99, ,0,6,0,0,6,0,0,0,0,6,93,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,6,2021-02-08,2021-02-14,96,96, ,0,17,0,0,17,0,0,0,0,17,79,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,7,2021-02-15,2021-02-21,73,73, ,0,9,0,0,9,0,0,0,0,9,64,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,8,2021-02-22,2021-02-28,87,87, ,0,14,0,0,14,0,0,0,0,14,73,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,9,2021-03-01,2021-03-07,139,139, ,0,35,0,0,35,0,0,0,0,35,104,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,10,2021-03-08,2021-03-14,105,104, ,0,9,0,0,9,0,0,0,0,9,95,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,11,2021-03-15,2021-03-21,85,85, ,0,5,0,0,5,0,0,0,0,5,80,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,12,2021-03-22,2021-03-28,117,117, ,0,6,0,0,6,0,0,0,0,6,111,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,13,2021-03-29,2021-04-04,117,117, ,0,9,0,0,9,0,0,0,0,9,108,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,14,2021-04-05,2021-04-11,137,137, ,0,3,0,0,3,0,0,0,0,3,134,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,15,2021-04-12,2021-04-18,111,111, ,0,6,0,0,6,0,0,0,0,6,105,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,16,2021-04-19,2021-04-25,49,49, ,0,2,0,0,2,0,0,0,0,2,47,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,17,2021-04-26,2021-05-02,56,56, ,0,1,0,0,1,0,0,0,0,1,55,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,18,2021-05-03,2021-05-09,13,13, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,19,2021-05-10,2021-05-16,8,8, ,0,0,0,0,0,0,0,0,0,0,8,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,20,2021-05-17,2021-05-23,16,16, ,0,0,0,0,0,0,0,0,0,0,16,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,21,2021-05-24,2021-05-30,34,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,22,2021-05-31,2021-06-06,25,25, ,0,0,0,0,0,0,0,0,0,0,25,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,23,2021-06-07,2021-06-13,21,21, ,0,0,0,0,0,0,0,0,0,0,21,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,24,2021-06-14,2021-06-20,38,38, ,0,0,0,0,0,0,0,0,0,0,38,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,25,2021-06-21,2021-06-27,25,25, ,0,0,0,0,0,0,0,0,0,0,25,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,26,2021-06-28,2021-07-04,39,39, ,0,0,0,0,0,0,0,0,0,0,39,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,27,2021-07-05,2021-07-11,30,30, ,0,0,0,0,0,0,0,0,0,0,30,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,28,2021-07-12,2021-07-18,31,31, ,0,0,0,0,0,0,0,0,0,0,31,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,29,2021-07-19,2021-07-25,55,55, ,0,0,0,0,0,0,0,0,0,0,55,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,30,2021-07-26,2021-08-01,38,38, ,0,0,0,0,0,0,0,0,0,0,38,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,31,2021-08-02,2021-08-08,42,42, ,0,0,0,0,0,0,0,0,0,0,42,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,32,2021-08-09,2021-08-15,47,47, ,0,0,0,0,0,0,0,0,0,0,47,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,33,2021-08-16,2021-08-22,42,42, ,0,0,0,0,0,0,0,0,0,0,42,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,34,2021-08-23,2021-08-29,26,26, ,0,0,0,0,0,0,0,0,0,0,26,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,35,2021-08-30,2021-09-05,29,29, ,0,0,0,0,0,0,0,0,0,0,29,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,36,2021-09-06,2021-09-12,34,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,37,2021-09-13,2021-09-19,36,36, ,0,0,0,0,0,0,0,0,0,0,36,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,38,2021-09-20,2021-09-26,25,25, ,0,0,0,0,0,0,0,0,0,0,25,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,39,2021-09-27,2021-10-03,21,21, ,0,0,0,0,0,0,0,0,0,0,21,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,40,2021-10-04,2021-10-10,48,48, ,0,0,0,0,0,0,0,0,0,0,48,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,41,2021-10-11,2021-10-17,39,39, ,0,0,0,0,0,0,0,0,0,0,39,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,42,2021-10-18,2021-10-24,30,30, ,0,0,0,0,0,0,0,0,0,0,30,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,43,2021-10-25,2021-10-31,31,31, ,0,0,0,0,0,0,0,0,0,0,31,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,44,2021-11-01,2021-11-07,36,36, ,0,0,0,0,0,0,0,0,0,0,36,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,45,2021-11-08,2021-11-14,48,48, ,0,0,0,0,0,0,0,0,0,0,48,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,46,2021-11-15,2021-11-21,51,51, ,0,0,0,0,0,0,0,0,0,0,51,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,47,2021-11-22,2021-11-28,25,25, ,0,0,0,0,0,0,0,0,0,0,25,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,48,2021-11-29,2021-12-05,27,27, ,0,0,0,0,0,0,0,0,0,0,27,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,49,2021-12-06,2021-12-12,13,13, ,0,0,0,0,0,0,0,0,0,0,13,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,50,2021-12-13,2021-12-19,25,25, ,0,0,0,0,0,0,0,0,0,0,25,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,51,2021-12-20,2021-12-26,28,28, ,0,0,0,0,0,0,0,0,0,0,28,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2021,52,2021-12-27,2022-01-02,28,28, ,0,0,0,0,0,0,0,0,0,0,28,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2022,1,2022-01-03,2022-01-09, , , , , , , , , , , , , , ,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2022,2,2022-01-10,2022-01-16,20,20, ,0,0,0,0,0,0,0,0,0,0,20,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2022,3,2022-01-17,2022-01-23,31,31, ,0,0,0,0,0,0,0,0,0,0,31,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2022,4,2022-01-24,2022-01-30,34,34, ,0,0,0,0,0,0,0,0,0,0,34,No Report
Lao People's Democratic Republic,Western Pacific Region of WHO,South-East Asia,2022,5,2022-01-31,2022-02-06, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,1,2019-12-30,2020-01-05, ,77,0,0,3, ,6,9,0,14,5,19,28, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,2,2020-01-06,2020-01-12, ,109,0,0,0, ,6,6,0,0,16,16,22, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,3,2020-01-13,2020-01-19, ,60,0,1,1, ,3,5,0,1,4,5,10, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,4,2020-01-20,2020-01-26, ,85,0,1,5, ,10,16,0,4,5,9,25, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,5,2020-01-27,2020-02-02, ,70,0,0,0, ,6,6,0,0,8,8,14, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,6,2020-02-03,2020-02-09, ,89,0,3,0, ,10,13,0,0,4,4,17, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,7,2020-02-10,2020-02-16, ,64,0,0,0, ,6,6,0,0,5,5,11, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,8,2020-02-17,2020-02-23, ,76,0,0,0, ,13,13,0,0,1,1,14, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,9,2020-02-24,2020-03-01, ,197,0,0,0, ,14,14,0,0,4,4,18, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,10,2020-03-02,2020-03-08, ,200,0,0,0, ,13,13,0,0,7,7,20, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,11,2020-03-09,2020-03-15, ,246,0,3,0, ,22,25,0,0,4,4,29, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,12,2020-03-16,2020-03-22, ,221,0,2,0, ,19,21,0,0,2,2,23, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,13,2020-03-23,2020-03-29, ,99,0,2,0, ,4,6,0,0,0,0,6, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,14,2020-03-30,2020-04-05, ,58,0,0,0, ,1,1,0,0,0,0,1, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,15,2020-04-06,2020-04-12, ,64,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,16,2020-04-13,2020-04-19, ,32,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,17,2020-04-20,2020-04-26, ,33,0,0,0, ,2,2,0,0,0,0,2, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,18,2020-04-27,2020-05-03, ,31,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,19,2020-05-04,2020-05-10, ,6,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,20,2020-05-11,2020-05-17, ,2,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,21,2020-05-18,2020-05-24, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,22,2020-05-25,2020-05-31, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,23,2020-06-01,2020-06-07, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,24,2020-06-08,2020-06-14, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,25,2020-06-15,2020-06-21, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,26,2020-06-22,2020-06-28, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,27,2020-06-29,2020-07-05, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,28,2020-07-06,2020-07-12, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,29,2020-07-13,2020-07-19, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,30,2020-07-20,2020-07-26, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,31,2020-07-27,2020-08-02, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,32,2020-08-03,2020-08-09, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,33,2020-08-10,2020-08-16, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,34,2020-08-17,2020-08-23, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,35,2020-08-24,2020-08-30, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,36,2020-08-31,2020-09-06, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,37,2020-09-07,2020-09-13, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,38,2020-09-14,2020-09-20, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,39,2020-09-21,2020-09-27, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,40,2020-09-28,2020-10-04, ,7,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,41,2020-10-05,2020-10-11, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,42,2020-10-12,2020-10-18, ,32,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,43,2020-10-19,2020-10-25, ,69,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,44,2020-10-26,2020-11-01, ,92,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,45,2020-11-02,2020-11-08, , , , , , , , , , , , , , ,No Report
Latvia,European Region of WHO,Northern Europe,2020,46,2020-11-09,2020-11-15, ,64,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,47,2020-11-16,2020-11-22, ,66,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,48,2020-11-23,2020-11-29, ,78,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,49,2020-11-30,2020-12-06, ,74,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Latvia,European Region of WHO,Northern Europe,2020,50,2020-12-07,2020-12-13, ,44,0,0,0, ,0,0,0,0,0,0,0, ,No Report
